YearHeader,Station,Purpose,Date,Stlkey,Year,O32_count,O32_weight,U32_weight,U32_count,Effective_skates_hauled,Max_depth_fm,Min_depth_fm,AvgNo_hook_skate,No_skates_hauled,Statarea,Year_Created,Total_halibut_count,Total_net_weight,Lat _Grid_target,Lon_Grid_target,Lat_fished,Lon_fished,Number_Records
2016,3024,Standard grid,8-Jun-16,20160271,2016,4,56,434,71,5.96,71,55,100,6,141,1998,75,490,54.833,-133.433,54 49.99,133 25.97,1
2016,5128,Standard grid,20-Jun-16,20161248,2016,10,131,850,132,5.96,72,70,99,6,300,1998,142,981,55.667,-158.383,55 39.93,158 22.99,1
2016,5249,Standard grid,6-Jun-16,20160430,2016,21,326,532,76,6.02,84,68,99,6,300,1998,97,858,55.833,-156.9,55 50.02,156 53.77,1
2016,4012,Standard grid,4-Aug-16,20161178,2016,34,981,157,20,5.9,133,93,98,6,190,1998,54,"1,138",58.167,-138.767,58 09.96,138 46.00,1
2016,6043,Standard grid,7-Jul-16,20160790,2016,12,162,521,83,5.9,72,67,99,6,350,1998,95,683,53.667,-165.783,53 39.91,165 46.92,1
2016,5151,Standard grid,15-Jun-16,20160183,2016,55,"1,100",459,69,6.02,42,39,100,6,320,1998,124,"1,560",54.667,-159.867,54 39.97,159 52.00,1
2016,5156,Standard grid,14-Jun-16,20160178,2016,5,65,462,82,6.02,40,32,100,6,320,1998,87,527,54.833,-159,54 50.02,159 00.38,1
2016,5014,Standard grid,29-Jun-16,20160682,2016,13,388,388,61,5.9,35,33,98,6,290,1998,74,776,56.167,-155.683,56 10.12,155 41.03,1
2016,3045,Standard grid,22-Jun-16,20160312,2016,57,842,530,63,5.9,90,85,98,6,141,1998,120,"1,372",55.167,-133.717,55 10.00,133 42.98,1
2016,4056,Standard grid,18-Jul-16,20160990,2016,90,"2,067",507,65,6.02,105,102,100,6,200,1998,155,"2,575",59,-140.983,59 00.01,140 58.98,1
2016,5190,Standard grid,27-Jun-16,20160386,2016,82,"1,426",509,68,6.02,46,43,100,6,330,1998,150,"1,935",54.167,-161.85,54 10.39,161 50.98,1
2016,4027,Standard grid,15-Aug-16,20161286,2016,82,"1,877",422,49,6.08,95,93,101,6,190,1998,131,"2,298",58.5,-139.383,58 29.96,139 22.95,1
2016,6020,Standard grid,15-Jun-16,20160539,2016,55,"1,156",368,50,5.96,64,63,100,6,"530,169",1998,105,"1,524",53,-169.983,53 00.00,169 58.70,1
2016,5259,Standard grid,18-Jun-16,20160458,2016,48,"1,111",348,54,5.96,61,50,99,6,300,1998,102,"1,459",56.167,-157.183,56 10.02,157 11.11,1
2016,4227,Standard grid,3-Jun-16,20160028,2016,47,727,665,80,5.96,81,75,100,6,260,1998,127,"1,392",58.833,-151.133,58 50.02,151 07.78,1
2016,5203,Standard grid,2-Jul-16,20160569,2016,13,228,500,86,6.02,60,59,100,6,340,1998,99,728,54.333,-163.567,54 20.02,163 33.98,1
2016,4123,Standard grid,14-Jul-16,20160711,2016,14,199,"1,063",155,5.96,50,41,99,6,240,1998,169,"1,262",59.833,-146.883,59 50.00,146 53.43,1
2016,5271,Standard grid,27-Jun-16,20160469,2016,14,222,430,68,5.96,63,44,99,6,300,1998,82,652,56.5,-156.85,56 30.04,156 51.11,1
2016,5136,Standard grid,22-Jun-16,20161255,2016,12,191,759,126,6.02,71,64,99,6,300,1998,138,950,56,-157.783,55 59.90,157 46.98,1
2016,5020,Standard grid,9-Jul-16,20160511,2016,3,68,305,53,5.96,30,27,98,6,290,1998,56,372,56.5,-155.35,56 30.21,155 21.03,1
2016,5275,Standard grid,26-Jun-16,20160468,2016,21,455,457,69,5.96,63,55,99,6,300,1998,90,912,56.667,-156.85,56 40.01,156 51.07,1
2016,4271,Standard grid,9-Jun-16,20160115,2016,6,86,350,49,5.96,62,61,99,6,260,1998,55,436,58.167,-150.8,58 09.98,150 47.66,1
2016,5200,Standard grid,27-Jun-16,20160387,2016,55,"1,150",469,67,5.96,65,39,100,6,330,1998,122,"1,619",54.333,-161.85,54 19.89,161 50.98,1
2016,4258,Standard grid,1-Jun-16,20160069,2016,28,488,718,104,5.78,60,38,96,6,270,1998,132,"1,206",57.833,-152.033,57 50.00,152 02.03,1
2016,2053,Standard grid,29-Jul-16,20161330,2016,5,63,619,91,6.02,56,54,100,6,91,1998,96,682,51.167,-128.733,51 10.00,128 44.05,1
2016,4203,Standard grid,8-Jun-16,20160131,2016,66,915,528,61,5.96,86,80,99,6,250,1998,127,"1,442",58.333,-149.533,58 20.01,149 31.72,1
2016,4181,Standard grid,27-Jun-16,20160616,2016,14,206,780,114,5.9,61,56,99,6,250,1998,128,986,59.5,-149.533,59 30.01,149 32.15,1
2016,3082,Standard grid,2-Jul-16,20160410,2016,52,931,721,91,5.96,73,37,99,6,161,1998,143,"1,652",56.5,-134.333,56 30.14,134 20.02,1
2016,4170,Standard grid,3-Jul-16,20160783,2016,60,"1,878",538,65,5.96,51,50,99,6,240,1998,125,"2,417",59.333,-148.55,59 19.98,148 32.87,1
2016,5101,Standard grid,12-Jun-16,20161233,2016,16,258,773,127,6.02,77,66,100,6,310,1998,143,"1,030",55,-158.117,54 59.99,158 07.09,1
2016,5193,Standard grid,4-Jul-16,20160578,2016,12,185,559,89,6.02,49,47,100,6,340,1998,101,743,54.167,-163.833,54 10.04,163 50.00,1
2016,5196,Standard grid,22-Jun-16,20160368,2016,23,353,604,80,6.02,63,56,100,6,330,1998,103,957,54.333,-160.717,54 19.91,160 42.98,1
2016,5205,Standard grid,3-Jul-16,20160573,2016,8,97,430,71,5.96,53,47,100,6,340,1998,79,527,54.333,-164.15,54 20.06,164 09.09,1
2016,5206,Standard grid,17-Jun-16,20160167,2016,13,222,254,34,6.02,81,80,100,6,320,1998,47,475,54.5,-160.433,54 29.97,160 26.04,1
2016,5162,Standard grid,13-Jun-16,20160176,2016,9,152,501,85,6.02,47,44,100,6,320,1998,94,652,55,-158.983,55 00.01,158 58.80,1
2016,5003,Standard grid,1-Jul-16,20160687,2016,66,"1,163",787,93,5.96,60,59,100,6,290,1998,159,"1,950",56,-154.217,56 00.01,154 13.41,1
2016,4218,Standard grid,12-Jun-16,20160142,2016,79,"1,286",777,96,5.96,71,68,100,6,260,1998,175,"2,063",58.667,-150.167,58 40.00,150 10.07,1
2016,4328,Standard grid,3-Jul-16,20160694,2016,43,"1,087",264,36,5.9,28,26,98,6,270,1998,79,"1,351",57.5,-152.017,57 29.95,152 01.00,1
2016,4341,Standard grid,25-Jun-16,20160423,2016,2,31,137,20,6.02,70,66,100,6,271,1998,22,169,58.167,-153.317,58 10.00,153 18.71,1
2016,5137,Standard grid,19-Jun-16,20161244,2016,10,208,620,118,5.96,50,41,99,6,310,1998,128,827,56,-158.083,56 00.04,158 05.00,1
2016,3110,Standard grid,3-Aug-16,20161176,2016,68,"1,442",530,68,6.14,59,41,102,6,181,1998,136,"1,972",57.833,-136.567,57 49.98,136 34.01,1
2016,4113,Standard grid,15-Jul-16,20160715,2016,97,"2,322",747,90,5.96,45,43,99,6,230,1998,187,"3,069",59.667,-145.9,59 40.00,145 54.37,1
2016,4263,Standard grid,5-Jun-16,20160083,2016,25,359,979,125,5.9,71,68,98,6,260,1998,150,"1,338",58,-150.783,57 59.97,150 47.13,1
2016,5028,Standard grid,8-Jul-16,20160507,2016,21,383,691,96,5.96,43,40,98,6,290,1998,117,"1,074",56.833,-155,56 50.17,155 00.00,1
2016,5254,Standard grid,5-Jun-16,20160428,2016,25,380,614,96,6.02,64,60,100,6,300,1998,121,994,56,-157.183,56 00.01,157 10.65,1
2016,4129,Standard grid,7-Jul-16,20160664,2016,9,196,402,66,5.96,37,36,100,6,230,1998,75,598,60,-146.533,59 59.98,146 32.20,1
2016,6055,Standard grid,3-Jun-16,20160145,2016,13,255,166,31,5.9,48,41,98,6,360,1998,44,421,53.833,-166.05,53 49.94,166 02.40,1
2016,5150,Standard grid,15-Jun-16,20160184,2016,37,924,142,21,5.96,38,31,100,6,320,1998,58,"1,067",54.667,-159.567,54 40.00,159 34.66,1
2016,5006,Standard grid,30-Jun-16,20160684,2016,4,70,608,100,5.84,34,31,97,6,290,1998,104,678,56,-155.1,56 00.08,155 06.03,1
2016,4285,Standard grid,12-Jun-16,20160124,2016,36,741,659,86,5.96,80,46,99,6,260,1998,122,"1,400",58.833,-152.1,58 48.87,152 05.96,1
2016,4214,Standard grid,9-Jun-16,20160134,2016,22,333,564,67,5.96,58,54,100,6,260,1998,89,897,58.5,-150.8,58 29.98,150 47.81,1
2016,5230,Standard grid,5-Jul-16,20160581,2016,33,735,310,49,5.96,45,24,100,6,340,1998,82,"1,045",54.833,-163.05,54 49.56,163 03.01,1
2016,4032,Standard grid,14-Aug-16,20161283,2016,59,906,657,81,5.96,105,72,99,6,190,1998,140,"1,563",58.667,-139.067,58 40.05,139 04.01,1
2016,4211,Standard grid,10-Jun-16,20160137,2016,43,632,877,104,5.96,79,76,100,6,260,1998,147,"1,509",58.5,-149.85,58 30.01,149 50.83,1
2016,4237,Standard grid,1-Jun-16,20160023,2016,48,"1,004",674,87,5.96,92,44,99,6,260,1998,135,"1,678",59.167,-150.833,59 10.00,150 50.83,1
2016,4259,Standard grid,17-Jun-16,20160219,2016,57,924,904,108,5.96,86,72,99,6,260,1998,165,"1,828",58,-149.533,57 59.89,149 32.06,1
2016,4278,Standard grid,2-Jun-16,20160073,2016,118,"2,592",574,69,5.9,36,24,98,6,270,1998,187,"3,166",58.333,-151.75,58 20.02,151 44.94,1
2016,4121,Standard grid,7-Jul-16,20160662,2016,22,398,667,91,5.96,39,32,99,6,230,1998,113,"1,065",59.833,-146.217,59 49.97,146 12.98,1
2016,6063,Standard grid,4-Jun-16,20160148,2016,53,"1,389",211,38,6.02,54,44,100,6,350,1998,91,"1,600",54,-165.767,53 58.67,165 45.92,1
2016,6047,Standard grid,8-Jun-16,20160160,2016,22,341,375,54,5.96,51,47,99,6,350,1998,76,716,53.833,-163.8,53 49.92,163 48.52,1
2016,3119,Extra station,15-Jul-16,20160594,2016,50,965,419,53,5.9,64,50,98,6,182,1998,103,"1,384",58.25,-135.667,58 15.00,135 40.05,1
2016,5037,Standard grid,17-Jul-16,20160528,2016,28,772,341,52,5.96,37,19,99,6,290,1998,80,"1,112",57.167,-154.667,57 10.04,154 40.15,1
2016,6032,Standard grid,2-Jul-16,20160564,2016,25,466,261,41,5.96,52,49,99,6,360,1998,66,727,53.333,-166.917,53 20.02,166 55.21,1
2016,4184,Standard grid,5-Jul-16,20160657,2016,80,"1,965",646,80,5.9,38,34,98,6,240,1998,160,"2,611",59.667,-147.883,59 40.01,147 53.21,1
2016,2149,Standard grid,19-Jun-16,20160359,2016,58,"1,408",442,52,6.02,84,71,100,6,130,1998,110,"1,850",53.667,-133.117,53 40.02,133 07.00,1
2016,6003,Standard grid,17-Jun-16,20160546,2016,39,693,410,58,6.02,82,78,100,6,390,1998,97,"1,103",52.5,-170.767,52 30.07,170 46.37,1
2016,4297,Standard grid,2-Aug-16,20160872,2016,45,621,606,75,5.9,90,73,98,6,280,1998,120,"1,228",56.667,-152.567,56 39.97,152 33.78,1
2016,4018,Standard grid,4-Aug-16,20161179,2016,9,265,172,25,6.02,68,65,100,6,190,1998,34,437,58.333,-138.767,58 20.01,138 46.03,1
2016,5232,Standard grid,24-Jun-16,20160374,2016,22,556,179,33,5.96,51,40,100,6,330,1998,55,735,55,-161.317,55 00.06,161 19.04,1
2016,5013,Standard grid,30-Jun-16,20160683,2016,7,113,242,40,5.9,20,18,98,6,290,1998,47,355,56.167,-155.383,56 09.98,155 22.93,1
2016,4287,Standard grid,24-Jul-16,20160854,2016,21,320,243,32,6.02,61,46,99,6,280,1998,53,563,56.333,-153.133,56 19.97,153 07.57,1
2016,4279,Standard grid,10-Jun-16,20160118,2016,8,139,852,113,6.02,72,42,100,6,260,1998,121,991,58.5,-151.117,58 30.02,151 06.91,1
2016,2084,Standard grid,3-Aug-16,20161338,2016,61,919,535,61,5.9,93,71,99,6,102,1998,122,"1,454",52,-128.967,52 00.40,128 58.00,1
2016,4122,Standard grid,7-Jul-16,20160663,2016,58,"1,597",309,41,5.96,39,36,99,6,230,1998,99,"1,906",59.833,-146.55,59 50.01,146 33.41,1
2016,4301,Standard grid,23-Jun-16,20160670,2016,28,643,414,58,5.96,50,41,99,6,280,1998,86,"1,056",56.667,-153.767,56 40.04,153 45.20,1
2016,3113,Extra station,17-Jul-16,20160598,2016,67,"1,108",632,80,5.96,90,39,99,6,181,1998,147,"1,740",58,-136.667,58 00.01,136 40.03,1
2016,5144,Standard grid,15-Jun-16,20160182,2016,12,180,379,63,6.02,68,61,100,6,320,1998,75,559,54.5,-159.85,54 30.15,159 51.03,1
2016,3083,Standard grid,28-Jul-16,20161164,2016,52,"1,396",647,83,5.96,62,55,99,6,160,1998,135,"2,043",56.5,-135.25,56 30.02,135 14.91,1
2016,5227,Standard grid,25-Jun-16,20160377,2016,29,610,280,44,6.02,69,45,100,6,330,1998,73,890,54.833,-161.3,54 50.03,161 17.51,1
2016,5186,Standard grid,4-Jul-16,20160575,2016,22,399,398,61,5.96,47,46,100,6,340,1998,83,797,54,-163.25,54 00.03,163 14.75,1
2016,5127,Standard grid,20-Jun-16,20161249,2016,23,397,799,117,6.02,70,69,99,6,310,1998,140,"1,196",55.667,-158.1,55 39.99,158 06.13,1
2016,4161,Standard grid,25-Jun-16,20160610,2016,54,"1,037",421,52,5.96,69,66,99,6,240,1998,106,"1,458",59.167,-148.233,59 10.00,148 14.05,1
2016,4005,Standard grid,23-Jul-16,20160840,2016,96,"1,601",772,90,5.9,104,95,98,6,185,1998,186,"2,373",58,-137.833,58 00.02,137 49.98,1
2016,5191,Standard grid,28-Jun-16,20160389,2016,18,301,253,38,6.02,48,43,100,6,340,1998,56,554,54.167,-162.133,54 10.23,162 08.05,1
2016,6052,Standard grid,5-Jun-16,20160151,2016,0,0,134,25,5.96,59,53,100,6,350,1998,25,134,53.833,-165.2,53 49.94,165 11.56,1
2016,3074,Standard grid,27-Jun-16,20160395,2016,116,"2,331",294,33,6.02,105,99,100,6,160,1998,149,"2,625",56.167,-134.933,56 10.00,134 55.81,1
2016,5182,Standard grid,7-Jun-16,20160096,2016,32,515,463,67,6.02,58,48,100,6,310,1998,99,978,55.667,-159.283,55 39.99,159 16.96,1
2016,5121,Standard grid,21-Jun-16,20161250,2016,26,363,735,102,6.02,72,70,99,6,310,1998,128,"1,098",55.5,-158.1,55 30.01,158 06.06,1
2016,5213,Standard grid,29-Jun-16,20160391,2016,28,528,399,54,6.02,79,79,100,6,340,1998,82,927,54.5,-162.433,54 30.04,162 25.55,1
2016,5126,Standard grid,21-Jun-16,20161253,2016,28,401,936,133,6.02,74,72,100,6,310,1998,161,"1,337",55.667,-157.8,55 40.00,157 48.00,1
2016,5212,Standard grid,29-Jun-16,20160392,2016,29,391,452,56,6.02,77,77,100,6,330,1998,85,843,54.5,-162.15,54 30.00,162 09.09,1
2016,2096,Standard grid,6-Jul-16,20160956,2016,32,515,559,73,6.02,79,75,100,6,102,1998,105,"1,074",52,-130.05,52 00.08,130 03.04,1
2016,5174,Standard grid,9-Jun-16,20160106,2016,26,559,311,56,6.02,57,33,100,6,320,1998,82,871,55.333,-159.867,55 20.08,159 52.00,1
2016,5159,Standard grid,18-Jun-16,20160170,2016,4,61,358,65,6.02,48,43,100,6,320,1998,69,419,54.833,-160.433,54 50.02,160 26.00,1
2016,4202,Standard grid,8-Jun-16,20160128,2016,101,"1,438",624,70,5.96,88,84,99,6,250,1998,171,"2,062",58.333,-149.217,58 20.01,149 13.18,1
2016,5002,Standard grid,25-Jun-16,20160676,2016,11,136,660,97,5.96,76,51,99,6,290,1998,108,796,56,-153.9,56 00.00,153 53.90,1
2016,5173,Standard grid,6-Jun-16,20160093,2016,20,299,498,68,5.96,76,75,100,6,320,1998,88,797,55.333,-159.567,55 20.11,159 34.03,1
2016,5027,Standard grid,7-Jul-16,20160504,2016,20,399,375,57,5.9,31,22,98,6,290,1998,77,773,56.833,-154.7,56 50.04,154 41.95,1
2016,5267,Standard grid,19-Jun-16,20160461,2016,34,656,241,37,6.02,33,19,99,6,300,1998,71,898,56.333,-157.767,56 20.03,157 45.81,1
2016,4058,Standard grid,15-Jul-16,20160983,2016,28,758,555,82,6.02,65,62,99,6,200,1998,110,"1,313",59.167,-140,59 09.98,139 59.91,1
2016,2154,Standard grid,21-Jun-16,20160363,2016,8,114,550,85,6.08,56,46,101,6,132,1998,93,665,54.167,-132.283,54 10.04,132 17.04,1
2016,5223,Standard grid,23-Jun-16,20160371,2016,21,479,268,47,6.02,48,29,100,6,330,1998,68,747,54.667,-161.883,54 40.09,161 52.87,1
2016,5231,Standard grid,24-Jun-16,20160375,2016,27,743,245,41,5.96,61,44,100,6,330,1998,68,988,55,-161.017,55 00.00,161 00.83,1
2016,5208,Standard grid,22-Jun-16,20160370,2016,15,204,281,46,6.02,71,70,100,6,330,1998,61,485,54.5,-161,54 29.95,161 00.01,1
2016,6061,Standard grid,5-Jun-16,20160150,2016,22,657,33,5,5.96,43,40,100,6,350,1998,27,690,54,-165.2,54 00.03,165 11.88,1
2016,4283,Standard grid,12-Jun-16,20160122,2016,87,"1,470","1,138",136,5.96,73,67,99,6,260,1998,223,"2,608",58.667,-151.767,58 39.98,151 48.08,1
2016,4323,Standard grid,3-Jul-16,20160693,2016,24,564,484,69,5.96,40,39,100,6,270,1998,93,"1,049",57.333,-152,57 20.02,152 00.14,1
2016,6024,Standard grid,1-Jul-16,20160561,2016,8,173,213,35,6.02,52,48,100,6,370,1998,43,387,53.167,-167.483,53 10.07,167 29.02,1
2016,3066,Standard grid,1-Jul-16,20160407,2016,39,940,448,59,5.96,83,49,100,6,152,1998,98,"1,388",56,-134.033,56 00.00,134 01.95,1
2016,3106,Standard grid,31-Jul-16,20161172,2016,24,394,198,24,5.9,52,38,98,6,170,1998,48,592,57.5,-136.233,57 30.01,136 14.01,1
2016,4115,Standard grid,13-Jul-16,20160706,2016,43,966,470,64,6.02,49,47,100,6,230,1998,107,"1,436",59.667,-146.567,59 40.00,146 34.59,1
2016,5158,Standard grid,10-Jun-16,20160109,2016,14,275,335,64,6.02,39,36,100,6,320,1998,78,610,54.833,-160.15,54 49.97,160 09.00,1
2016,5169,Standard grid,13-Jun-16,20160174,2016,21,386,233,38,6.02,45,35,100,6,320,1998,59,619,55.167,-159.283,55 09.98,159 16.21,1
2016,3029,Standard grid,7-Jun-16,20160266,2016,29,885,177,23,5.96,56,23,101,6,141,1998,52,"1,062",55,-133.433,55 00.00,133 26.08,1
2016,5146,Standard grid,4-Jun-16,20160087,2016,45,659,588,73,6.02,145,105,100,6,310,1998,118,"1,247",54.667,-158.417,54 40.09,158 25.00,1
2016,2155,Standard grid,20-Jun-16,20160362,2016,4,63,359,54,6.02,47,45,100,6,132,1998,58,422,54.167,-132.567,54 10.01,132 33.94,1
2016,4240,Standard grid,28-Jul-16,20160861,2016,70,"1,184",533,66,5.9,87,75,98,6,270,1998,136,"1,716",57.333,-150.767,57 19.99,150 46.39,1
2016,4128,Standard grid,7-Jul-16,20160661,2016,69,"1,875",395,52,6.02,37,35,100,6,230,1998,121,"2,270",60,-146.2,59 59.99,146 11.99,1
2016,4055,Standard grid,18-Jul-16,20160991,2016,68,"2,235",436,57,6.02,99,97,100,6,200,1998,125,"2,671",59,-140.65,59 00.02,140 39.26,1
2016,4370,Standard grid,14-Jun-16,20161267,2016,24,377,604,85,6.02,50,34,99,6,261,1998,109,981,59.5,-151.833,59 30.03,151 50.20,1
2016,2095,Standard grid,5-Jul-16,20160953,2016,29,632,269,34,6.08,64,62,101,6,102,1998,63,901,52,-129.783,51 59.97,129 47.09,1
2016,3046,Standard grid,21-Jun-16,20160311,2016,134,"2,246",482,56,5.96,95,93,99,6,150,1998,190,"2,728",55.167,-134.017,55 10.04,134 01.00,1
2016,6049,Standard grid,9-Jun-16,20160162,2016,11,147,157,24,5.96,49,47,100,6,350,1998,35,304,53.833,-164.367,53 49.94,164 21.94,1
2016,5202,Standard grid,2-Jul-16,20160568,2016,54,"1,347",119,18,5.96,29,24,100,6,340,1998,72,"1,466",54.333,-163.283,54 19.93,163 17.01,1
2016,4242,Standard grid,15-Jun-16,20160213,2016,36,552,522,64,5.96,89,74,99,6,270,1998,100,"1,074",57.5,-150.467,57 30.00,150 27.95,1
2016,5278,Standard grid,26-Jun-16,20160466,2016,24,403,526,77,6.02,71,55,99,6,290,1998,101,929,56.833,-156.533,56 50.03,156 32.01,1
2016,5016,Standard grid,26-Jun-16,20160679,2016,20,356,512,78,5.9,52,50,98,6,290,1998,98,868,56.333,-154.167,56 19.98,154 09.97,1
2016,2141,Standard grid,18-Jul-16,20161123,2016,31,678,33,4,6.08,95,29,101,6,121,1998,35,711,53.333,-130.583,53 20.00,130 34.98,1
2016,5097,Standard grid,12-Jun-16,20161232,2016,13,170,276,37,6.02,101,84,100,6,310,1998,50,447,54.833,-157.833,54 49.99,157 49.91,1
2016,5224,Standard grid,5-Jul-16,20160579,2016,4,72,81,17,6.02,48,38,100,6,340,1998,21,153,54.667,-162.733,54 39.97,162 44.15,1
2016,6048,Standard grid,8-Jun-16,20160161,2016,44,787,270,36,5.9,43,42,99,6,350,1998,80,"1,057",53.833,-164.083,53 50.05,164 04.96,1
2016,5033,Standard grid,8-Jul-16,20160506,2016,9,187,175,25,5.9,73,49,98,6,290,1998,34,362,57,-154.983,56 59.99,154 58.93,1
2016,4313,Standard grid,6-Jul-16,20160500,2016,31,635,440,67,5.96,68,60,98,6,280,1998,98,"1,075",57,-152.9,56 59.99,152 53.76,1
2016,5245,Standard grid,10-Jun-16,20160444,2016,8,152,296,62,6.02,33,21,100,6,300,1998,70,448,55.833,-155.417,55 49.96,155 24.95,1
2016,3043,Standard grid,21-Jun-16,20160310,2016,57,"1,432",234,28,5.96,87,79,100,6,140,1998,85,"1,666",55,-134.017,55 00.00,134 01.14,1
2016,4061,Standard grid,19-Jul-16,20160993,2016,46,"1,459",303,41,6.02,100,97,99,6,200,1998,87,"1,762",59.167,-140.983,59 10.05,140 58.97,1
2016,2054,Standard grid,29-Jul-16,20161329,2016,15,231,589,74,6.02,76,73,100,6,91,1998,89,820,51.167,-129,51 09.93,129 00.25,1
2016,5235,Standard grid,8-Jun-16,20160438,2016,60,906,521,62,6.02,98,93,100,6,300,1998,122,"1,427",55.333,-156.35,55 19.99,156 21.01,1
2016,4308,Standard grid,23-Jun-16,20160668,2016,27,438,616,90,5.9,60,42,98,6,280,1998,117,"1,053",56.833,-153.483,56 49.99,153 28.99,1
2016,5233,Standard grid,24-Jun-16,20160376,2016,33,738,207,37,6.02,79,25,100,6,320,1998,70,945,55.167,-161.033,55 09.98,161 02.17,1
2016,4276,Standard grid,10-Jun-16,20160117,2016,26,356,730,93,5.9,71,70,98,6,260,1998,119,"1,086",58.333,-151.117,58 20.05,151 07.04,1
2016,5026,Standard grid,7-Jul-16,20160503,2016,64,"1,568",226,33,5.9,36,34,98,6,290,1998,97,"1,794",56.833,-154.4,56 49.99,154 23.96,1
2016,4019,Standard grid,4-Aug-16,20161180,2016,38,958,376,46,6.08,63,58,101,6,190,1998,84,"1,335",58.333,-139.083,58 20.00,139 05.02,1
2016,3072,Standard grid,2-Jul-16,20160412,2016,133,"3,030",700,82,5.96,83,67,98,6,151,1998,215,"3,730",56.167,-134.333,56 09.98,134 20.07,1
2016,4051,Standard grid,17-Jul-16,20160988,2016,53,"1,787",255,32,6.02,100,99,100,6,200,1998,85,"2,042",58.833,-140.333,58 50.03,140 20.01,1
2016,5189,Standard grid,27-Jun-16,20160385,2016,18,254,566,76,6.02,87,57,100,6,330,1998,94,820,54.167,-161.567,54 09.98,161 34.33,1
2016,3013,Standard grid,12-Jun-16,20160282,2016,80,"1,608",806,101,5.96,63,58,99,6,142,1998,181,"2,414",54.667,-132.283,54 40.00,132 16.84,1
2016,4017,Standard grid,22-Jul-16,20160836,2016,0,0,0,0,5.9,72,71,98,6,190,1998,0,0,58.333,-138.433,58 19.99,138 25.99,1
2016,7001,Standard grid,9-Jul-16,20160796,2016,2,24,86,14,5.96,219,193,99,6,"543,165",1998,16,110,54.5,-165.733,54 30.26,165 44.02,1
2016,6057,Standard grid,8-Jun-16,20160159,2016,14,251,73,12,5.96,42,38,99,6,350,1998,26,324,54,-164.1,53 59.94,164 05.82,1
2016,2080,Standard grid,3-Aug-16,20161339,2016,48,729,426,54,5.96,47,44,99,6,102,1998,102,"1,156",51.833,-128.967,51 50.30,128 58.00,1
2016,5007,Standard grid,25-Jun-16,20160674,2016,30,454,537,66,5.96,117,74,99,6,290,1998,96,991,56.167,-153.6,56 09.99,153 36.04,1
2016,3090,Extra station,5-Jul-16,20160475,2016,8,149,66,10,5.78,74,70,96,6,162,1998,18,215,56.95,-132.967,56 57.00,132 58.15,1
2016,6058,Standard grid,7-Jun-16,20160156,2016,0,0,154,30,6.02,57,56,100,6,350,1998,30,154,54,-164.383,54 00.08,164 22.54,1
2016,4026,Standard grid,14-Aug-16,20161282,2016,3,44,232,35,6.08,60,50,100,6,190,1998,38,276,58.5,-139.067,58 30.00,139 04.06,1
2016,5199,Standard grid,26-Jun-16,20160384,2016,27,431,552,79,6.02,80,75,100,6,330,1998,106,983,54.333,-161.567,54 19.99,161 33.78,1
2016,5032,Standard grid,7-Jul-16,20160505,2016,23,524,325,55,5.96,24,22,99,6,290,1998,78,849,57,-154.683,56 59.88,154 41.01,1
2016,6016,Standard grid,30-Jun-16,20160559,2016,5,67,206,29,5.9,69,52,99,6,370,1998,34,272,53,-167.767,53 00.18,167 45.91,1
2016,6084,Standard grid,25-Jun-16,20161037,2016,12,271,739,105,6.08,68,66,101,6,420,1998,117,"1,010",51.833,-175.8,51 50.06,175 48.02,1
2016,3108,Standard grid,3-Aug-16,20161175,2016,40,790,126,15,6.02,97,83,100,6,170,1998,55,916,57.667,-136.55,57 39.99,136 33.00,1
2016,5229,Standard grid,5-Jul-16,20160580,2016,15,298,116,23,6.02,33,22,100,6,340,1998,38,414,54.833,-162.75,54 49.98,162 46.01,1
2016,5228,Standard grid,23-Jun-16,20160373,2016,39,"1,353",211,37,6.02,61,28,100,6,330,1998,76,"1,564",54.833,-161.6,54 50.00,161 36.02,1
2016,6050,Standard grid,9-Jun-16,20160163,2016,2,27,169,27,6.08,55,54,100,6,350,1998,29,196,53.833,-164.65,53 49.83,164 39.16,1
2016,6062,Standard grid,4-Jun-16,20160147,2016,1,15,50,13,5.96,41,39,99,6,350,1998,14,65,54,-165.483,54 00.02,165 29.36,1
2016,6053,Standard grid,4-Jun-16,20160149,2016,6,114,197,40,5.9,53,47,98,6,350,1998,46,311,53.833,-165.483,53 49.97,165 28.65,1
2016,5274,Standard grid,27-Jun-16,20160471,2016,43,812,385,53,5.96,93,78,99,6,300,1998,96,"1,197",56.667,-156.533,56 39.99,156 32.17,1
2016,5104,Standard grid,7-Jun-16,20161214,2016,21,263,406,54,5.96,89,81,99,6,300,1998,75,669,55.167,-156.95,55 09.98,156 57.16,1
